0.111618 1.07582
0.122539 1.087
0.143467 1.08077
0.100448 1.10024
0.097107 1.0522
0.122872 1.06263
0.148398 1.05907
0.086859 1.04919
0.160803 1.1258
0.168154 1.14533
0.162273 1.14156
0.148740 1.12873
0.144870 1.11942
0.132653 1.10583
0.124877 1.0806
0.135500 1.09132
0.090562 1.07523
0.081035 1.05265
0.096495 1.05006
0.099645 1.07703
0.140421 1.12087
0.198385 1.10712
0.110075 1.04143
0.072042 1.04046
0.084294 1.04777
0.113147 1.08848
0.115418 1.07198
0.107903 1.08305
0.114335 1.08829
0.114642 1.07485
0.073697 1.05114
0.107971 1.05684
0.129053 1.06597
0.137620 1.05112
0.115826 1.0687
0.096230 1.0587
0.072196 1.04953
0.100363 1.03839
0.114608 1.07037
0.101346 1.0707
0.145825 1.08887
0.152040 1.09758
0.125766 1.10144
0.085300 1.05805
0.190172 1.09229
0.117876 1.08862
0.128572 1.09449
0.177391 1.11623
0.144919 1.11319
0.114055 1.09271
0.161150 1.09597
0.128452 1.08043
0.146043 1.07714
0.113729 1.12118
0.101639 1.09043
0.171140 1.11475
0.118556 1.0974
0.121265 1.11517
0.123556 1.11451
0.125789 1.10498
0.098458 1.09693
0.203870 1.12252
0.219505 1.12722
0.219883 1.17324
0.181752 1.18904
0.179432 1.20328
0.185706 1.16807
0.269700 1.19581
0.130662 1.19299
0.177568 1.23593
0.171401 1.2376
0.160823 1.20754
0.171964 1.10093
0.178703 1.08031
0.063241 1.0358
0.088088 1.05351
0.078595 1.05419
0.084428 1.08874
0.097403 1.06629
0.091418 1.04849
0.116626 1.04497
0.141913 1.08275
0.116591 1.08509
0.073444 1.05182
0.086081 1.04772
0.153644 1.07051
0.091624 1.04867
0.101631 1.07174
0.122945 1.06368
0.071945 1.04772
0.064602 1.04136
0.069634 1.06852
0.097682 1.07398
0.145403 1.09136
0.089848 1.09361
0.217208 1.12322
0.157380 1.12011
0.143708 1.11638
0.261347 1.12164
0.176641 1.11221
0.194658 1.16753
0.157106 1.16409
0.134728 1.14078
0.145289 1.10786
0.131728 1.10061
0.123947 1.13073
0.129220 1.12362
0.148801 1.13105
0.116537 1.13082
0.114171 1.12709
0.148413 1.14529
0.134367 1.09717
0.136085 1.09096
0.107939 1.11412
0.149445 1.11076
0.098714 1.12263
0.100523 1.08181
0.094253 1.07459
0.180487 1.09089
0.109345 1.07766
0.103497 1.07203
0.132556 1.09878
0.063381 1.04668
0.111201 1.06539
0.098466 1.06288
0.130928 1.06877
0.106680 1.07294
0.071522 1.04983
0.123838 1.06005
0.065804 1.05411
0.101193 1.04914
0.088754 1.04792
0.144913 1.07643
0.160030 1.09244
0.227227 1.09237
0.172704 1.1358
0.196873 1.18361
0.217943 1.22887
0.168225 1.16405
0.250195 1.15869
0.282000 1.18363
0.271564 1.16077
0.240045 1.18565
0.200579 1.17571
0.303658 1.19406
0.292751 1.20488
0.342272 1.20023
0.308555 1.223
0.222337 1.14655
0.159630 1.14833
0.247081 1.18615
0.200643 1.16145
0.213169 1.13573
0.158545 1.15786
0.136722 1.16315
0.251485 1.19337
0.231290 1.20826
0.265647 1.18111
0.251438 1.18353
0.217646 1.20646
0.185570 1.14672
0.147646 1.17064
0.184390 1.19203
0.174938 1.17879
0.201965 1.13694
0.175674 1.10935
0.146583 1.11011
0.116203 1.13514
0.093134 1.0879
0.131207 1.08606
0.109660 1.08915
0.079793 1.05209
0.146851 1.06401
0.128226 1.07515
0.132725 1.07387
0.115880 1.10733
0.086458 1.07435
0.135335 1.07588
0.162427 1.0868
0.131373 1.08549
0.190033 1.12568
0.157641 1.10999
0.138777 1.09714
0.104945 1.06145
0.109273 1.07146
0.144780 1.07984
0.113799 1.0833
0.121862 1.09654
0.077177 1.05306
0.120341 1.07964
0.154665 1.08498
0.114829 1.08742
0.109692 1.05221
0.118039 1.04732
0.072830 1.04125
0.114129 1.06341
0.066625 1.05696
0.099190 1.05551
0.134894 1.05726
0.105534 1.06871
0.125318 1.08021
0.106381 1.06066
0.084554 1.03488
0.096603 1.07055
0.126858 1.06581
0.115175 1.05958
0.126375 1.06468
0.172758 1.09008
0.172762 1.1159
0.169954 1.1182
0.167501 1.09333
0.227468 1.11782
0.240153 1.12681
0.186363 1.10444
0.309477 1.09705
0.210268 1.12625
0.119215 1.14197
0.135510 1.15643
0.205336 1.19294
0.178068 1.16916
0.126621 1.12869
0.151084 1.12652
0.138059 1.15615
0.136632 1.15373
0.192326 1.14618
0.233376 1.15584
0.211103 1.16498
0.201587 1.15366
0.211104 1.16714
0.227102 1.1883
0.155948 1.17911
0.141747 1.19275
0.193586 1.21537
0.160355 1.1765
0.197661 1.18603
0.261491 1.20902
0.210568 1.23652
0.193320 1.26626
0.184001 1.2576
0.205525 1.33893
0.138788 1.37434
0.131158 1.35313
0.287538 1.36422
0.194799 1.38769
0.168300 1.30853
0.125390 1.26629
0.121252 1.26205
0.193108 1.22244
0.171055 1.21655
0.210635 1.21294
0.240917 1.23756
0.141247 1.24387
0.157342 1.30737
0.165558 1.25065
0.166501 1.26858
0.141323 1.32893
0.209152 1.32358
0.154194 1.26231
0.182387 1.24809
0.130696 1.2422
0.112381 1.22787
0.193038 1.30196
0.211244 1.28994
0.184235 1.2533
0.235454 1.3227
0.151289 1.35295
0.187589 1.34346
0.154056 1.33419
0.114512 1.23957
0.127510 1.25676
0.169045 1.24256
0.151938 1.26191
0.222044 1.30624
0.246429 1.32277
0.305140 1.45726
0.336663 1.44961
0.318863 1.40239
0.227516 1.42469
0.349903 1.51459
0.279165 1.49612
0.223916 1.45128
0.268210 1.50488
0.289894 1.46685
0.289794 1.50876
0.276860 1.50613
0.272807 1.48551
0.342271 1.47986
0.273156 1.45354
0.374393 1.55919
0.444941 1.53901
0.401918 1.53372
0.330107 1.5171
0.309253 1.53279
0.289835 1.50151
0.338335 1.48474
0.412947 1.47618
0.414812 1.51515
0.480575 1.56018
0.463806 1.51888
0.504809 1.48786
0.503419 1.54287
0.479330 1.61848
0.476944 1.58796
0.454604 1.55637
0.431471 1.57033
0.433974 1.56772
0.462158 1.69835
0.501780 1.74932
0.507852 1.71384
0.449820 1.69379
0.485618 1.76467
0.409021 1.78756
0.469501 1.89042
0.433689 1.91194
0.412252 1.91801
0.435187 1.86135
0.438729 1.8275
0.492196 1.86274
0.462308 1.81417
0.486711 1.85604
0.416285 1.81693
0.414633 1.82058
0.414833 1.838
0.415563 1.78391
0.370473 1.81465
0.349521 1.82671
0.401774 1.80981
0.382661 1.80256
0.407995 1.78006
0.384083 1.72728
0.363679 1.76365
0.359015 1.76777
0.360701 1.84138
0.296966 1.79998
0.386697 1.74837
0.340441 1.6841
0.272851 1.73435
0.290714 1.75478
0.274911 1.76002
0.295139 1.72997
0.377485 1.72705
0.392915 1.78236
0.449295 1.77029
0.441594 1.83178
0.426383 1.80457
0.520272 1.90736
0.453801 1.88506
0.394756 1.95103
0.435462 1.87046
0.448871 1.95724
0.442398 1.96112
0.348285 1.98302
0.444819 2.14037
0.470018 2.09712
0.436738 2.06908
0.447561 2.08616
0.444293 2.09277
0.463513 2.0991
0.456726 2.11767
0.390771 2.07817
0.430255 2.07264
0.458435 2.04983
0.365420 1.99989
0.402211 2.0644
0.344068 1.99197
0.301322 1.97531
0.377984 1.99714
0.407940 1.99132
0.460725 1.9904
0.395683 1.94855
0.425962 1.95044
0.411376 2.02965
0.368402 2.05664
0.396686 1.99524
0.397251 2.014
0.327545 2.09493
0.232252 2.07581
0.297206 2.11413
0.215747 2.11637
0.219436 2.20538
0.335218 2.29508
0.323773 2.30136
0.306564 2.29932
0.330637 2.29016
0.205228 2.20134
0.256610 2.1951
0.402062 2.21748
0.446292 2.14912
0.378878 2.11858
0.354924 2.15365
0.349098 2.09109
0.275671 2.07368
0.316444 2.04539
0.285290 2.0899
0.300920 2.08265
0.459283 2.19423
0.370633 2.20522
0.321864 2.20061
0.317898 2.18271
0.323892 2.13012
0.297897 2.08653
0.254257 2.07494
0.302977 2.14282
0.233526 2.09505
0.233899 2.13066
0.307493 2.08382
0.387888 2.03424
0.369935 2.00988
0.379373 1.99147
0.363997 1.93703
0.292344 1.93227
0.206810 1.85939
0.269928 1.89528
0.291977 1.94539
0.326925 2.05368
0.306693 2.08669
0.339912 2.1764
0.280144 2.15735
0.183529 2.11526
0.209629 2.18432
0.227890 2.12313
0.242792 2.06052
0.307067 2.21209
0.259074 2.15956
0.232729 2.15614
0.252915 2.10794
0.210889 2.04629
0.246848 2.13941
0.235334 2.11878
0.243157 2.02803
0.236919 1.9492
0.215741 1.89544
0.206646 1.79394
0.251880 1.77099
0.356089 1.93494
0.277728 1.85543
0.277466 1.82956
0.264703 1.85288
0.276017 1.85782
0.254157 1.84286
0.271270 1.84636
0.328007 1.83617
0.303743 1.89817
0.301093 1.86744
0.275754 1.7698
0.256544 1.8002
0.317713 1.80339
0.332704 1.77909
0.323666 1.72722
0.315317 1.72891
0.340108 1.70481
0.406673 1.80573
0.367896 1.79621
0.414208 1.81032
0.398360 1.69886
0.364863 1.67346
0.380232 1.64741
0.368044 1.62375
0.473151 1.65161
0.441984 1.59619
0.447831 1.60587
0.453798 1.62553
0.371335 1.67008
0.456547 1.69798
0.482069 1.72847
0.406356 1.67304
0.383657 1.68129
0.292254 1.69998
0.342415 1.62218
0.421710 1.68274
0.298952 1.70686
0.342312 1.69589
0.347065 1.74327
0.388162 1.71612
0.379328 1.66381
0.378636 1.67357
0.330215 1.6323
0.349783 1.72063
0.393072 1.70031
0.401315 1.7363
0.345297 1.6505
0.368068 1.63391
0.298467 1.66363
0.337551 1.66552
0.339372 1.72591
0.332273 1.76964
0.237355 1.6427
0.345596 1.6634
0.407309 1.6693
0.396366 1.59546
0.360775 1.55934
0.399163 1.54315
0.384602 1.53825
0.323440 1.51244
0.406398 1.56592
0.327507 1.58165
0.289409 1.55801
0.342284 1.62968
0.363342 1.55717
0.370570 1.55301
0.340436 1.61017
0.348320 1.5881
0.320990 1.58239
0.403298 1.61273
0.377471 1.63933
0.352290 1.60745
0.391435 1.56795
0.360595 1.58248
0.387126 1.62511
0.446718 1.68333
0.471956 1.63164
0.454491 1.62393
0.493937 1.64497
0.469274 1.74464
0.460978 1.66317
0.394933 1.66436
0.426205 1.65481
0.403280 1.70449
0.471887 1.71194
0.373823 1.59797
0.430830 1.63248
0.424642 1.60343
0.414643 1.66472
0.421813 1.65745
0.412002 1.65464
0.333113 1.55648
0.348468 1.56968
0.342296 1.5385
0.345984 1.51737
0.359339 1.51889
0.400449 1.50264
0.423836 1.51167
0.387643 1.47808
0.287178 1.47677
0.349669 1.53781
0.284382 1.52696
0.281789 1.41179
0.259454 1.3454
0.214837 1.35369
0.249809 1.43108
0.236252 1.42694
0.266093 1.44618
0.296299 1.49214
0.237847 1.44017
0.324283 1.48268
0.351388 1.46613
0.413467 1.51687
0.382623 1.57552
0.508054 1.55512
0.449763 1.53443
0.417370 1.50586
0.430504 1.57145
0.400317 1.51955
0.493086 1.5655
0.492915 1.5145
0.444659 1.48411
0.431076 1.49767
0.414726 1.48967
0.302232 1.47769
0.327102 1.53642
0.296487 1.5513
0.232790 1.52988
0.197718 1.53546
0.273850 1.54311
0.274107 1.53377
0.314070 1.50415
0.276185 1.56988
0.181413 1.48496
0.214943 1.51823
0.313629 1.48674
0.255053 1.40549
0.163705 1.36735
0.165944 1.43368
0.208912 1.47966
0.335697 1.56245
0.379340 1.5561
0.364880 1.52899
0.358823 1.57001
0.314772 1.5199
0.307369 1.45358
0.232964 1.48163
0.275645 1.42536
0.215706 1.44207
0.204762 1.4408
0.127403 1.44735
0.182571 1.40238
0.141855 1.33121
0.181905 1.32727
0.121808 1.32125
0.189175 1.39712
0.170561 1.44071
0.145966 1.38772
0.201138 1.37051
0.217425 1.36219
0.166352 1.34969
0.099109 1.34676
0.202424 1.34529
0.247223 1.43155
0.289240 1.4604
0.217125 1.49198
0.215141 1.51572
0.250960 1.50706
0.229219 1.48938
0.246072 1.38845
0.183023 1.37921
0.166969 1.42663
0.225904 1.43445
0.298112 1.48804
0.294304 1.50054
0.174882 1.49254
0.240961 1.4233
0.197554 1.40395
0.140003 1.35537
0.153314 1.3827
0.197658 1.3744
0.142234 1.41119
0.255712 1.35453
0.306404 1.43099
0.240747 1.45107
0.243496 1.49117
0.253540 1.45231
0.260577 1.43819
0.179200 1.38282
0.168929 1.36478
0.212372 1.36147
0.204227 1.35687
0.219116 1.29611
0.235677 1.27624
0.179783 1.29814
0.164057 1.31675
0.125086 1.33302
0.184236 1.35091
0.203724 1.37507
0.227275 1.43281
0.203102 1.3823
0.219288 1.3763
0.144181 1.40844
0.200192 1.43496
0.124206 1.47901
0.166564 1.46184
0.161234 1.47295
0.174071 1.50406
0.194025 1.51988
0.202937 1.47254
0.168730 1.48415
0.173191 1.43528
0.180808 1.4091
0.195176 1.51565
0.201319 1.52775
0.193869 1.45911
0.130765 1.42155
0.162373 1.44259
0.177552 1.43303
0.188146 1.43332
0.192485 1.49427
0.193331 1.49402
0.177646 1.53175
0.242128 1.51068
0.207261 1.53757
0.190114 1.58709
0.173923 1.55737
0.292555 1.53089
0.243088 1.50006
0.153027 1.47849
0.170261 1.47863
0.136601 1.50059
0.152894 1.44011
0.185034 1.40184
0.248250 1.37884
0.287597 1.37029
0.185812 1.38516
0.166335 1.3387
0.199076 1.35968
0.180043 1.36281
0.178933 1.35555
0.155269 1.33431
0.243388 1.33331
0.203347 1.40813
0.230362 1.38227
0.256429 1.39427
0.299398 1.36162
0.319627 1.39444
0.263067 1.44847
0.182343 1.51108
0.201882 1.55672
0.239201 1.56553
0.186375 1.56031
0.185774 1.58147
0.144201 1.58306
0.229441 1.58945
0.205609 1.62269
0.187047 1.74078
0.255705 1.77375
0.242031 1.80557
0.236189 1.8213
0.204558 1.80001
0.255146 1.84797
0.212379 1.8242
0.215408 1.7608
0.168041 1.68358
0.280014 1.65397
0.317406 1.69668
0.280508 1.65742
0.281275 1.75322
0.345995 1.744
0.389540 1.67887
0.294290 1.67292
0.186161 1.68138
0.235687 1.71639
0.327984 1.76073
0.281118 1.79689
0.241249 1.79831
0.149435 1.72197
0.168388 1.69444
0.153371 1.73154
0.246656 1.73507
0.233855 1.66468
0.129673 1.64176
0.195986 1.59327
0.199137 1.56365
0.221554 1.56065
0.236325 1.57383
0.236428 1.57336
0.209196 1.62929
0.227638 1.52215
0.153835 1.53477
0.243755 1.53266
0.200392 1.4136
0.270320 1.43106
0.252298 1.48247
0.246099 1.5049
0.207734 1.55085
0.169726 1.60994
0.195759 1.56287
0.190276 1.57777
0.162322 1.57377
0.152821 1.57293
0.174580 1.51011
0.199641 1.51884
0.192690 1.54457
0.164453 1.56162
0.143514 1.54572
0.145243 1.5266
0.134369 1.55233
0.147999 1.54043
0.198058 1.49382
0.216188 1.37122
0.144760 1.31738
0.130633 1.33117
0.149375 1.29758
0.163344 1.31679
0.234718 1.36828
0.192903 1.30856
0.199027 1.34996
0.161569 1.38042
0.192338 1.38225
0.175463 1.35411
0.190088 1.34743
0.152121 1.30479
0.112353 1.34596
0.195528 1.35712
0.195881 1.3898
0.091539 1.40742
0.177690 1.29869
0.165951 1.36672
0.204297 1.35414
0.218114 1.38066
0.141936 1.29997
0.148564 1.30195
0.162508 1.3547
0.244543 1.35201
0.208326 1.35002
0.200039 1.39137
0.138604 1.34686
0.147554 1.37068
0.168588 1.35139
0.235625 1.43569
0.213142 1.50211
0.214357 1.52489
0.294648 1.55286
0.247638 1.49213
0.182958 1.54887
0.157572 1.58604
0.186187 1.60155
0.242774 1.53048
0.224100 1.46751
0.216174 1.52913
0.265949 1.6921
0.277239 1.71213
0.287634 1.66382
0.319524 1.61874
0.263255 1.51803
0.254713 1.54522
0.302053 1.58377
0.315673 1.58016
0.218383 1.58632
0.186994 1.56892
0.249285 1.59387
0.193078 1.5969
0.249064 1.65345
0.160667 1.55341
0.141464 1.59262
0.223102 1.67802
0.170748 1.69014
0.153109 1.6807
0.203822 1.66895
0.169758 1.61512
0.171167 1.73833
0.220415 1.70446
0.131232 1.65054
0.238650 1.68609
0.274863 1.66284
0.252696 1.60611
0.237342 1.5505
0.348129 1.6361
0.344060 1.6767
0.320351 1.67355
0.335913 1.59394
0.404443 1.66919
0.398015 1.72253
0.374201 1.73785
0.322432 1.79101
0.319733 1.74008
0.280165 1.74207
0.277396 1.82903
0.348495 1.90666
0.280276 1.80247
0.283105 1.76739
0.290645 1.93582
0.303295 1.98141
0.285126 2.01404
0.358340 2.04153
0.307917 2.06727
0.283564 2.04325
0.264182 2.06569
0.290240 2.08936
0.307135 2.16213
0.336094 2.19422
0.415299 2.29789
0.366296 2.31269
0.412455 2.2999
0.422137 2.29181
0.356939 2.28798
0.369359 2.21143
0.398515 2.14577
0.376374 2.2149
0.372477 2.18661
0.487284 2.20555
0.454318 2.25288
0.423917 2.25921
0.481879 2.29756
0.402840 2.32102
0.412576 2.38451
0.395106 2.34981
0.449801 2.42933
0.426842 2.49564
0.432833 2.53861
0.346203 2.52022
0.375500 2.55329
0.363839 2.53074
0.421996 2.48796
0.426585 2.47792
0.426344 2.42594
0.359666 2.4218
0.380389 2.50193
0.380539 2.53592
0.416867 2.4973
0.365861 2.32111
0.371997 2.28534
0.344065 2.37457
0.394474 2.40784
0.394747 2.44891
0.349024 2.42644
0.314186 2.42205
0.339402 2.45797
0.445449 2.57397
0.447766 2.62109
0.418910 2.55782
0.401598 2.59187
0.353855 2.52522
0.360635 2.47334
0.386855 2.54055
0.398339 2.4393
0.365723 2.43157
0.430990 2.54994
0.360990 2.43985
0.329494 2.34341
0.380367 2.40495
0.389276 2.39583
0.478038 2.48935
0.401822 2.48294
0.505603 2.42948
0.481197 2.36481
0.400609 2.30186
0.403082 2.32469
0.393002 2.2937
0.354387 2.2269
0.339264 2.30057
0.333748 2.32851
0.326280 2.36028
0.397042 2.39109
0.419708 2.33492
0.384711 2.33594
0.433963 2.34786
0.423226 2.26573
0.416705 2.28424
0.445833 2.2596
0.580870 2.33293
0.480954 2.26279
0.524199 2.30601
0.539797 2.34574
0.589129 2.44119
0.493557 2.46775
0.535431 2.50884
0.510595 2.45566
0.503378 2.34836
0.445269 2.42197
0.472447 2.33146
0.436959 2.25383
0.480581 2.23414
0.432138 2.25497
0.527352 2.31632
0.461588 2.3075
0.496673 2.44983
0.534881 2.40932
0.539982 2.39544
0.527400 2.32246
0.522009 2.36441
0.511492 2.25024
0.531444 2.20695
0.555288 2.21722
0.528162 2.23986
0.541611 2.23033
0.599142 2.25173
0.457671 2.1901
0.434306 2.15622
0.367998 2.07856
0.371714 2.07481
0.430609 2.17872
0.420534 2.12967
0.362897 2.14699
0.353451 2.11987
0.385898 2.14653
0.467608 2.12196
0.429329 2.08785
0.374786 2.12379
0.490770 2.14696
0.437898 2.09769
0.487978 2.13853
0.391253 2.12075
0.397233 2.13212
0.420524 2.11797
0.352136 2.12751
0.360638 2.15411
0.310464 2.09318
0.393719 2.10374
0.407169 2.05571
0.444723 2.04901
0.375305 1.9856
0.367423 1.97409
0.335549 1.99499
0.354320 1.98098
0.310758 1.98638
0.232195 1.954
0.204487 1.90938
0.241613 1.90923
0.224983 1.91573
0.253697 1.92332
0.219005 1.87961
0.251931 1.80417
0.294844 1.85198
0.339031 1.89782
0.372286 1.97759
0.386674 1.99227
0.328184 2.01698
0.356702 2.06823
0.280515 2.01082
0.310973 1.97196
0.262255 1.96003
0.334498 1.98138
0.320141 1.95876
0.283045 1.92369
0.305752 1.93082
0.314651 1.95922
0.382850 1.97508
0.428609 1.92096
0.433063 1.99202
0.468967 2.11087
0.447555 2.11221
0.478940 2.11886
0.429889 2.20733
0.450893 2.21508
0.479862 2.14467
0.498822 2.13804
0.468877 2.14847
0.403498 2.0094
0.468853 2.00929
0.475561 1.91646
0.409641 1.83811
0.446920 1.77673
0.475206 1.79333
0.537529 1.8427
0.477487 1.85074
0.474455 1.81636
0.497351 1.86675
0.438083 1.86591
0.433046 1.92081
0.471260 2.02175
0.496932 1.99554
0.455372 1.98997
0.512404 2.02586
0.513431 2.05168
0.492689 1.95147
0.481277 2.09012
0.440743 2.06533
0.550735 2.07271
0.430337 2.02699
0.473096 2.09627
0.452510 2.17715
0.445722 2.16079
0.464427 2.20603
0.427450 2.28278
0.477863 2.3598
0.558587 2.42683
0.557223 2.39915
0.586073 2.35776
0.592526 2.34619
0.579988 2.33049
0.570864 2.29833
0.609548 2.29033
0.560360 2.22634
0.559440 2.32964
0.514392 2.33974
0.549590 2.39845
0.556815 2.40374
0.493077 2.3453
0.456301 2.24809
0.490615 2.16198
0.498248 2.15472
0.529748 2.1815
0.555378 2.21095
0.555732 2.17795
0.530107 2.10769
0.558415 2.14458
0.531652 2.17552
0.491230 2.20684
0.522539 2.26405
0.450436 2.1688
0.465787 2.14846
0.502147 2.10822
0.504639 2.12988
0.451164 2.06275
0.503113 2.07802
0.545524 2.11738
0.484230 2.05128
0.529921 2.08114
0.563046 2.13318
0.557679 2.07071
0.536347 2.07111
0.475375 2.03442
0.492516 2.05792
0.482929 2.09368
0.521635 2.04455
0.464238 2.08003
0.455037 2.02558
0.490081 2.12042
0.451161 2.13375
0.444426 2.15316
0.457741 2.26144
0.412379 2.23508
0.402752 2.23921
0.460376 2.19208
0.446079 2.23882
0.388119 2.20096
0.415152 2.09932
0.478913 2.04048
0.427184 2.07939
0.411862 2.09724
0.490733 2.22241
0.485553 2.26876
0.488637 2.21642
0.462865 2.21269
0.468204 2.26858
0.475165 2.27612
0.448509 2.36898
0.435585 2.37989
0.455162 2.42734
0.437932 2.47715
0.412523 2.47981
0.325309 2.38171
0.434534 2.37814
0.439590 2.33292
0.391779 2.24828
0.263816 2.08159
0.337744 2.197
0.295196 2.12956
0.298055 2.09093
0.330711 2.10129
0.371685 2.0706
0.359171 2.06717
0.406817 2.01492
0.386728 1.98965
0.401694 1.98089
0.325305 2.00565
0.306468 1.99076
0.387794 2.05158
0.452082 2.11412
0.452687 2.10334
0.472413 2.12568
0.418591 2.20091
0.381540 2.0996
0.369791 2.07235
0.331498 2.0274
0.411642 2.08335
0.413030 2.07267
0.327364 2.16326
0.286031 2.16911
0.291389 2.20538
0.314683 2.28609
0.344364 2.39509
0.317521 2.37752
0.315731 2.40808
0.393449 2.46052
0.358809 2.43291
0.400457 2.43172
0.310295 2.36115
0.354489 2.38392
0.422446 2.35156
0.422598 2.34294
0.307936 2.28619
0.302105 2.19861
0.342425 2.21774
0.295172 2.23979
0.387351 2.29982
0.424383 2.31488
0.337173 2.26356
0.356662 2.3499
0.268009 2.34186
0.204553 2.28901
0.308838 2.36984
0.243219 2.35228
0.300837 2.43131
0.324794 2.45503
0.328001 2.42508
0.302884 2.45755
0.377822 2.47984
0.312188 2.48986
0.336367 2.51638
0.299110 2.46124
0.338964 2.45815
0.337723 2.47674
0.328262 2.46232
0.355989 2.49073
0.409516 2.45754
0.371646 2.47662
0.279424 2.47948
0.402355 2.39969
0.422660 2.28803
0.300275 2.27201
0.376661 2.29195
0.297930 2.23883
0.339547 2.24546
0.262604 2.25526
0.273823 2.28076
0.352745 2.27051
0.343302 2.21317
0.428868 2.25571
0.308271 2.24266
0.257173 2.12452
0.258425 2.03647
0.307463 1.98201
0.286291 1.89017
0.311381 1.96203
0.263282 1.92538
0.264813 1.95039
0.228459 1.90845
0.250597 1.82185
0.304112 1.85831
0.240098 1.91564
0.260511 1.86089
0.293269 1.95109
0.455922 1.98608
0.454130 2.07827
0.450051 2.04129
0.475599 2.04087
0.262687 1.91588
0.289420 1.83784
0.214042 1.75598
0.237563 1.78012
0.354850 1.68504
0.309986 1.66917
0.269109 1.7792
0.291223 1.85891
0.327778 1.78327
0.156750 1.77093
0.180758 1.90026
0.297659 1.97019
0.281169 2.01504
0.338704 2.04235
0.368006 2.03988
0.356591 2.08551
0.359340 2.14196
0.439250 2.19018
0.382048 2.17767
0.307232 2.20708
0.348017 2.20313
0.313482 2.24226
0.307072 2.19293
0.318413 2.23886
0.281297 2.19915
0.279536 2.26766
0.385701 2.32412
0.341553 2.34654
0.417941 2.34149
0.325731 2.33679
0.290233 2.32606
0.282669 2.32349
0.252229 2.2639
0.213374 2.19765
0.197615 2.14653
0.163186 2.0443
0.238712 2.11896
0.246868 2.15158
0.235647 1.98185
0.285158 1.97236
0.323651 2.00977
0.270201 1.94103
0.275249 1.94695
0.306161 1.93149
0.320731 1.96183
0.298706 2.06077
0.347235 2.0152
0.363977 1.98576
